label,tweet_id,tweet_text
#covid,1.38E+18,"@JavierSorianoNY Only those from the Southern Border with #███████ can come to the UR
Got it"
#china,1.38E+18,Why Xinjiang Is Emerging as the Epicenter of the U.S. Cold War on #███████ https://t.co/rqxlYA1fV0 #███████ #███████ #███████ #███████ Independent Media Institute https://t.co/KZhF19NUSc
#china,1.38E+18,"Well done #███████. The #███████ #███████ has been shifting east since the mid 80’s. #███████ is the largest trading partner of all Asian countries and of course #███████. With the #███████ and the Euro trade agreement in place the future is bright for #███████, NZ and Australia. https://t.co/qIyE5J0n85"
#china,1.38E+18,The Earthspeaking Daily https://t.co/Yzn5CiWebS Thanks to: @MetArmada_Valp @CBCNS @NOAAClimate #███████ #███████
#covid,1.38E+18,#███████ Once Spared the Young. Now More Are Going to the Hospital - https://t.co/fAzJJHFZZ2
#covid,1.38E+18,"A body with #███████ washed ashore. Now this Pacific island nation isn't taking any chances
https://t.co/8reVpiBbji"
#covid,1.38E+18,"#███████ Bursa Malaysia fell back into the red today after a slightly higher opening amid market concerns over daily #███████-19 confirmed cases staying above the 2,000 level for the fifth consecutive day. https://t.co/pzjMSYqgKL"
#biden,1.38E+18,Blasting these fake BLM Protesters! LIVE! #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/iY2EfCpn9C
#biden,1.38E+18,POLL: Is #███████ inciting violence in #███████ ? #███████ #███████ #███████ #███████ion #███████ #███████ #███████ #███████ #███████   https://t.co/g95prrdkNa
#biden,1.38E+18,?? ?@KamalaHarris? seating at Rosa Parks at Woolrich's lunch counter = NEORACIST ... #███████ #███████ #███████?#███████ #███████ #███████  #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/c14Ji90jNT
#covid,1.38E+18,"Advice that our parents and grandparents once told us is now starting to make a lot more sense during this economic crisis.
https://t.co/YhG1axIOqW
#███████ #███████ #███████ #███████ #███████ #███████"
#covid,1.38E+18,10 Lessons About College Admissions that COVID-19 Has Taught Us in the Past Year https://t.co/W2jLGh5wEl #███████ #███████talk #███████ #███████ #███████ #███████advice #███████tips #███████ #███████coach #███████ #███████ #███████advisor #███████admissions https://t.co/21OcGxGOma
#covid,1.38E+18,New #███████-19 restrictions kick in at midnight. #███████ https://t.co/PjMswmxLEs https://t.co/DqVN2FtDBl
#covid,1.38E+18,New #███████-19 restrictions kick in at midnight. #███████ https://t.co/ktMO881U9o https://t.co/nKKeHwSW5D
#covid,1.38E+18,"#███████ Governor Gretchen #███████ Secretly Vacationed to #███████ During Michigan's #███████ Surge While Telling Michiganders to Stay Home, Avoid Travel https://t.co/hBMzHow6za via @gatewaypundit"
#china,1.38E+18,"1-year LPR keeps at 3.85% unchanged;
5-year LPR keeps at 4.65% unchanged;
*LPR=Loan Prime Rate
#███████ #███████ https://t.co/D3qSJlvOa5"
#china,1.38E+18,"#███████ says their #███████ emissions will peak ""around 2030."" How high will that peak be? What will #███████ emissions be after peak? What will happen if (when) their emissions continue to rise? #███████ is a pay-to-play to redistribute USA $ and fill politicians pockets https://t.co/cYsb7MO6SX"
#china,1.38E+18,"The 6th #███████ Gold Award 

Shanghai Tower @gensler_design  
More than a landmark, the mixed-use tower represents a new way of envisioning and creating cities.

#███████ #███████ #███████ #███████ #███████ #███████design #███████ #███████ #███████design https://t.co/mebUSjKXj5"
#china,1.38E+18,#███████: Foreign nationals in Beijing and Shanghai are now eligible for COVID-19 vaccines. Learn more here: https://t.co/IfAehPzZLR #███████ #███████ #███████
#biden,1.38E+18,"#███████ Friday 23rd April, 12-1pm #███████, Zoom

Topic: The #███████ Leaders Summit on #███████ &amp; other international developments

Panel: Ilona Millar/@BakersAus, @BrunelNigel Jarden &amp; @RickSaines Pollination  
 
Host: @jconnoroz 

Register: https://t.co/v9eyj52k9F https://t.co/ka1e0OUS5Y"
#vaccine,1.38E+18,"#███████ caught up in #███████ amid slow #███████ drive - Police blocked roads after the East African nation imposed a nighttime curfew (8.00 pm to 4.00am) to help curb a 3rd wave of #███████ infections. Many were trapped for hours.
#███████ https://t.co/MRAXuyYTMy"
#vaccine,1.38E+18,"“@Pfizer... required some Latin American governments to put up sovereign assets, including federal bank reserves, embassy buildings or military bases — as a guarantee against indemnifying the cost of future legal cases.” ?? #███████ #███████ #███████ #███████"
#stopasianhate,1.38E+18,"if youve just opened twt pls check this thread:

#███████ #███████Crimes"
#stopasianhate,1.38E+18,"I refuse
to allow White supremacy
to continue
its colonization of
my mind. 
#███████ #███████"
#china,1.38E+18,"@Tarun_Gar @AnupamPKher @lewis_damian Mr Garg 
Check your Facts on Countries Younger Generation....  
Hope you're Not Brand Ambassador for #███████ Like all #███████ 
Citizens of Northern UP, Bihar, Uttarakhand are Traveling to #███████ for #███████ Provided by #███████ #███████ #███████"
#china,1.38E+18,"Wen Jiabao,a retired Chinese politician,is banned because he wrote his own opinions “I think #███████ should be a place with freedom and human rights.”#███████ #███████ #███████ https://t.co/dCukBa208G"
#china,1.38E+18,#███████ #███████ #███████ Air by #███████ https://t.co/OvHT15Ly8J  https://t.co/1d0spIbQsQ #███████
#biden,1.38E+18,"“I planned to withdraw on May 1st.”

President Joe #███████’s decision to keep U.S. troops in #███████ past the deadline agreed upon during the Trump administration is the wrong one, former President Donald #███████ asserted on Sunday.

https://t.co/hV5HGHt9Jh"
#covid,1.38E+18,"Dear sir @dmgbnagar @myogiadityanath @myogioffice  some landlord are forcefully hiking house rent even in this tough situation #███████-19 pandamic. Kindly instruct them to stop this, atleast it may helps  common people like us."
#vaccine,1.38E+18,"Trying to secretly schedule my Covid vaccine, so I can continue scamming my awesome, already-vaxxed husband.  ""Honey, will you take out the recycling?  I'm not vaccinated.  Oh, Dear, will you take out the trash?  I'm not vaccinated."" ;) #███████ #███████ #███████"
#stopasianhate,1.38E+18,Anti-Asian hate crimes have risen 717% in Vancouver in the last year but.  Thank you Steven Ngo for pointing out the blatant hypocrisy and inherent systemic racism in the Vancouver Police Dept @VancouverPD https://t.co/kLUsarEOeG #███████ https://t.co/TURfHnlRc7
#biden,1.38E+18,"One mentally challenged #███████ called me fake &amp; said: ""Biden is knocking it out of the park on just about Everything""

All I could think of - people should find this park &amp; bring #███████ back to WH

Perhaps then things will improve

#███████ #███████ #███████ #███████ #███████ https://t.co/PG2efB9A1C"
#stopasianhate,1.38E+18,"Yeah, we need to #███████ the anti-black hatred has gone unchecked for decades #███████ #███████Crimes #███████ https://t.co/W04T3IFGW2"
#vaccine,1.38E+18,"#███████ Chair in Epidemiology Professor Catherine Bennett has welcomed the expansion of mass-vaccine clinics, suggesting it would free up GPs and may speed up the #███████ rollout. Read more ?? https://t.co/urI9rSdpuv @Deakin via @theage https://t.co/Qqf2uYiB44"
#vaccine,1.38E+18,"I said it before the announcement of #███████ 
#███████ https://t.co/3xiLLY4ZNX"
#vaccine,1.38E+18,"Hold on, we have a late contender for best version of the #███████ sea chanty — But I think it’s the winner. #███████ #███████ https://t.co/EzNXTEsKvc"
#vaccine,1.38E+18,"Visit the FofSC #███████ Community Update &amp; #███████ webpage for info, resources &amp; links.  Know of an upcoming #███████ clinic - share it with us &amp; we'll post it. Get more info https://t.co/b4oIw4lmVz
#███████ #███████centre #███████ON #███████ #███████ https://t.co/tM7ZL7U7oi"
#covid,1.38E+18,"#███████ / #███████Kids people are very welcome to come too. We with #███████ are the #███████, you #███████ after #███████ are the #███████ https://t.co/38z9YXd3JB"
#covid,1.38E+18,Please amplify this!! #███████ available. #███████ hotline. #███████India https://t.co/LqxRvxXf10
#vaccine,1.38E+18,"#███████ for the government decision of allowing vaccination to above 18+
#███████ #███████ #███████"
#biden,1.38E+18,"#███████ administration bans use of term 'illegal alien'...That senile fossil #███████ can go pound sand!

#███████
#███████
#███████
#███████
#███████
#███████

https://t.co/x39AmuQj10 #███████BorderCrisis #███████Administration #███████"
#covid,1.38E+18,Chic Zebra Stripes Pink Roses Trendy Pattern Premium Face Mask  https://t.co/VMP3bd8A6W #███████ #███████ #███████19 #███████ #███████
#covid,1.38E+18,MUST #███████: Death By #███████ https://t.co/EXRHuIipgi #███████ #███████19 #███████19Vaccine #███████19AB #███████19Vaccination #███████ #███████IOTS #███████ #███████ #███████VirusUpdates #███████
#vaccine,1.38E+18,"State govts , Pvt cos can buy 50% #███████ directly. All #███████ issues now will get amicably resolved btween BJP n opposition like in 2020. 
I am not talking of daily cases here."
#vaccine,1.38E+18,"“Everybody is eligible, as of today, to get the vaccine,” President Biden said.

The Biden administration is now delivering on a promise from former President Trump: all eligible Americans as of Monday can get a #███████ for #███████. https://t.co/dOYkynMo9z"
#biden,1.38E+18,Following politics has become super boring now that we have a capable and competent administration. Not complaining just an observation #███████ #███████ #███████ #███████ #███████
#biden,1.38E+18,Jill #███████ Rocks Hot Pink Jacket And White Dress Combo During #███████ College Visit https://t.co/WCB1PsCQw6 https://t.co/F1YBPJ2fMH
#biden,1.38E+18,Repeat: #███████ finally calls migrant surge at border a 'crisis' as he explains his cave on refugee cap https://t.co/FUOfbFap6m via @nypost
#vaccine,1.38E+18,I’m finally eligible for the vaccine tomorrow. I’m going to try to book an appointment for Saturday. #███████ #███████ https://t.co/25bVYCcvxU
#vaccine,1.38E+18,"We will be conducting a small pop-up clinic tomorrow (Tues) at Calvary Christian Center, 2667 Del Paso Blvd., from 10 to about Noon. Stop by if you need to be #███████. Volunteers are needed as well. Please show up if you can give us a hand! @CalvaryCCC @dr_kawanaa1 #███████"
#biden,1.38E+18,"Feds closing in on #███████ puppet master(s)
https://t.co/bm1HiUdtGI #███████ #███████ #███████ #███████'s #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#vaccine,1.38E+18,"90% of people live within 5 miles of a Covid vaccine site. 40,000 pharmacies administering vaccines, and everyone over 16 is eligible. But changing the mind of #███████ hesitant is the greatest challenge of our lifetime!"
#vaccine,1.38E+18,Want to get the #███████ ? Read this first! https://t.co/aDUc94QZYh
#vaccine,1.38E+18,. @ocregister &amp; @ChapmanU to host vaccine town hall with @ochealth tomorrow. Details and registration link here. This event is free and open to the public: https://t.co/77vJEqniST #███████ #███████ #███████
#biden,1.38E+18,Biden Pushes Gun Control Immediately After Fed-Ex Shooting That Left 8 Dead https://t.co/oo9ZbDvdqK #███████ #███████ #███████Ex #███████ #███████
#biden,1.38E+18,Read the background article for this post at https://t.co/8DcwIEtHo8. Tell other voters what you support or oppose. A well-informed electorate is a prerequisite to Democracy. Thomas Jefferson ????   #███████ #███████ #███████  #███████ https://t.co/wwwiLgMnJ9
#biden,1.38E+18,"#███████ has had several days off...  Did #███████ ever take a day off. 

He served the people."
#biden,1.38E+18,@EricSpracklen #███████.COM ON SAFARI DOWNLOAD IT! Not on google App Store for a reason! #███████ #███████ #███████ #███████ ???????? #███████ #███████ #███████ #███████ #███████ #███████ #███████ion #███████ #███████ #███████ #███████ #███████ #███████ #███████
#biden,1.38E+18,"https://t.co/uz2L9WzKOi

Alex Jones Show – 04/19/2021 – Democrats Announce Plans to Burn Down US

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ 
#███████
#███████"
#covid,1.38E+18,"Razizeh stream has just started at: https://t.co/smtcfE2Nb5 . Today I'm playing Plague Inc. - the Cure mode.
...
#███████ #███████ #███████ #███████ #███████ #███████cure #███████ #███████ https://t.co/9H557GzLlP"
#covid,1.38E+18,"Balaclava Bandana Gaiter Stretchy Triangle - https://t.co/iEIFYzXKAS

#███████ #███████ #███████19 #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/RFrw3PdWBc"
#covid,1.38E+18,"If you pay 500rps, you get a Covid19 Negative Certificate in UP. #███████ #███████ RTPCR"
#covid,1.38E+18,"Global reported new #███████ cases still trending up
Mainly driven by emerging countries - particularly India which is running around +250k a day
New cases in Australia remain very low and in the returned traveller/hotel quarantine system https://t.co/rcjoj1lBaG"
#china,1.38E+18,"Please Phuket Governor Narong help us, Protect the international investor, defend the Thailand reputation #███████ #███████entertainment #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/hJ4easKQG5"
#china,1.38E+18,"Please Phuket Governor Narong help us, Protect the international investor, defend the Thailand reputation #███████ #███████entertainment #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/oLPZUCwdEL"
#china,1.38E+18,"Please Phuket Governor Narong help us, Protect the international investor, defend the Thailand reputation #███████ #███████entertainment #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/3A4fcUyJT2"
#china,1.38E+18,"#███████ has made initial achievements in building the world's largest #███████ mobile network. The country has built a total of 792,000 5G base stations by the end of February this year, with the number of mobile terminals connected to the network reaching 260 million https://t.co/hCdiJ0RJrn"
#biden,1.38E+18,"What my grandfather &amp; my dad would say if they found out that I (born &amp; raised in the USSR) continue to speak #███████ &amp; hope that it will help save America?

I do this despite the fact that some Americans try to shut me up

Life is crazy :)

#███████ #███████ #███████ #███████ #███████ https://t.co/MRlDRB4hL2"
#stopasianhate,1.38E+18,"Murder, stabbings - reports of bias &amp; attacks against people of Asian heritage are staggering. Anti-Asian hate crimes have surged 145% in the US &amp; incidents are being reported around the globe. Webinar register @  https://t.co/CuvAs0xyTU #███████ #███████ #███████ #███████ https://t.co/dsRIdH4e5Y"
#vaccine,1.38E+18,The #███████ line up at Parkway Forest they only did about half due to lack of capacity! And Supply! Good job @fordnation ! We need more help with vaccine rollout this is an embarrassment to Ontario ! We want the vaccine give it to us! #███████ #███████ #███████Vaccine https://t.co/QANEgzVX1g
#inflation,1.38E+18,"Australia's economic recovery has surpassed all expectations with an ""above-trend"" expansion likely this year and next, though the country's central bank is still in no hurry to tighten policy settings: April policy meeting minutes

#███████ #███████ #███████ #███████ #███████ #███████"
#china,1.38E+18,"The dollar slumped to a 6-week low against major peers, with Treasury yields near their lowest in 5 weeks.

#███████ stabilized after losses from Sunday, when it plunged as much as 14% to $51K which a report attributed to news of a power outage in #███████.

https://t.co/uOurTGe4DL"
#china,1.38E+18,"Awesome public restrooms at the end of a mountain trail in Meilin area, Futian district. Touchless sensors to open doors, nursing room, restroom for family with everything needed. China comes a long way in this area!! 
#███████ #███████ #███████ #███████ #███████ https://t.co/yrU3w3RPrC"
#biden,1.38E+18,"Well, that went well. #███████ announces the #███████ pullout. What did we gain? What did we lose? And what happens next. #███████ @HalliShowQuotes with @Mattizcoop https://t.co/aowElBKqU2 https://t.co/4154VUe4BR"
#biden,1.38E+18,"#███████ and the #███████ party are the biggest promoters of racism over decades and have done tremendous damage to the black community.  

#███████ - #███████, best thing to happen to the Black community.

https://t.co/bOR4kZRk5A …"
#stopasianhate,1.38E+18,"Just a heads up to those who had purchased merch from my #███████  campaign- the scripts, of course, are all unique and different! On top of only having one script per episode available for purchase.."
#vaccine,1.38E+18,"Malaysia to receive more Pfizer vaccine as 2nd phase begins 

#███████ #███████ #███████ #███████ #███████

https://t.co/jxn9vpE57C"
#vaccine,1.38E+18,"On my way to the hospital on the 1st of May  !
#███████ 
#███████ https://t.co/fyryFR2YRH"
#vaccine,1.38E+18,"According to our #███████, #███████ is one of 27 African countries that have received #███████ donations and sales from #███████. Find out more here: https://t.co/Z3dkhX3hhB https://t.co/sC0ECQKCtR https://t.co/tB5jhyMv1e"
#vaccine,1.38E+18,Daily Financial updates 20th April 2021. #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████owner #███████ #███████es #███████ #███████ #███████ #███████ @moneycontrolcom https://t.co/x9sQHrXHwu
#covid,1.38E+18,Thanks for the shout out about out #███████ impact survey @heartfoundation! #███████ https://t.co/dv9KATZhGK
#covid,1.38E+18,@DrJayDrNo And this is why #███████ is spiking in Canada. Stay home!
#vaccine,1.38E+18,"Dis wite boy clearly didn’t vote for Joe. Just look at dis ignorant wannabe wite man, not breaking the law n sheet. #███████ #███████ #███████ #███████ #███████ #███████ GEORGE FLOYD WAS OUR JESUS CHRIST. SO WUT IF HE BE ON DRUGS N SHEET BLACK LIVES MATTER https://t.co/HurUEEUlfb"
#vaccine,1.38E+18,"#███████ hopes boost #███████, #███████ on back foot as yields off highs

Vía @Reuters https://t.co/kaJk9Gi9iw https://t.co/Jvh5E16gDe"
#vaccine,1.38E+18,"Oops 

12-year-old girl paralyzed and injured in the #███████ #███████ trial.
https://www.bitchute .com/video/9HiPJb9mMrCn/
(Twitter won't let us share the hyper link) https://t.co/huB0e5OEDY"
#vaccine,1.38E+18,Buzzing with excitement. Can't wait to get back on #███████. But first....need to get the #███████
#vaccine,1.38E+18,"@Ian_A_MacDonald Breaking News: #███████ side effects include spontaneously leaky eyes, heart pounding joy, deep sighs of relief &amp; lingering sense of gratitude &amp; hope.????"
#vaccine,1.38E+18,"Looking forward to @Network2020 discussion next Mon on #███████ #███████. Global access to #███████ is critical, but inequity is growing. The world needs strong US leadership. 

We recently offered a path forward: https://t.co/xXndX822h6

@dukeghic @DukeGHI @DukeMargolis https://t.co/3gNtMVub7H"
#inflation,1.38E+18,"#███████ price since 1980... what's wrong with this picture? 
#███████ #███████ https://t.co/w9dsIf1tKw"
#stopasianhate,1.38E+18,@CreatureLives @commandercrissy You mean the same company who ignored #███████ ?
#stopasianhate,1.38E+18,"#███████  #███████ New Andrew Yang Policy Pocketbook Available On Sale #███████. Buy Now! 1-Click purchase
https://t.co/G4xSmS8o1V #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#china,1.38E+18,@SpokespersonCHN Now the journalist of the #███████ should learn from their predessor to show a real #███████ to the world instead of spreading hatred and lies.
#china,1.38E+18,"【#███████】
#███████ #汉服 of Eastern Han dynasty's style.

Via: Xinlang Microblog https://t.co/O5TwEJGQmz"
#china,1.38E+18,"#███████  @zhang_heqing  Nania Mahuta's foreign policy speech is untrustworthy PR spin #███████  countering points I raised to @jacindaardern  in my email 10/02/2021, in which I objected #███████  abandons  David Lange's courageous 1984 anti-nuclear stance from sycophany to 5Eyes"
#china,1.38E+18,"#███████ will never seek #███████, expansion, or a sphere of influence, nor will China ever engage in an #███████, Chinese President #███████ said during the opening plenary of #███████. https://t.co/8xjIXpp0Zu"
#biden,1.38E+18,"visualize 24/365 #███████ with #███████ 
?? #███████ #███████ Buy #███████ https://t.co/6365R9mdU8 https://t.co/0BSGzXJyCz https://t.co/qUrekZle1g"
#biden,1.38E+18,"@Bdryahalshrhan @USAbilAraby @abotamam73 @SGCXQ9mi4qWx6KR @AlHadath @StateDeptSpox @sham00500500 @Salansar1 @Israelipm_ar @asma_rageh @SecBlinken @MTaibq @malmhuain @AdelAljubeir @MPPregent @latimes @WSJ @NBCNews @politico @EKHNews_EN @AlArabiya_Eng @usamabroad @arabnews @aawsat_eng @_AhmedQuraishi @SkyNews @Doranimated @elliecohanim @guardiannews @CBSNews @WalidPhares @irinatsukerman @US007K @FoxNews @EUintheGCC @GCC @KSAmofaEN @mfa_russia @MFA_China @eu_eeas @francediplo_AR @FCDOArabic @NabilaEUspox @SpeakerPelosi @amhfarraj @RollingStone @Saudi_Gazette @GermanyDiplo @etidalorg #███████ Military Officials Unite in Opposition to #███████ Admin’s #███████.
https://t.co/Z4EPczmMdf"
#stopasianhate,1.38E+18,Not a #███████ fan who doesn't support #███████  lmaoooo https://t.co/4yWzQ28q2p
#china,1.38E+18,"Today is ~

DAY #862 of them being held #███████ by #███████ 
&amp;
~DAY #297 OF BOGUS CHARGES against #███████

Posted to remind #███████ #███████ that every day these men are held is another day we reject more ties to #███████ #███████ #███████ 

@JustinTrudeau
@MarcGarneau https://t.co/nqc3Rkb69L"
#china,1.38E+18,"Though losing the top spot on the Forbes Midas List, #███████ still had a bigger overall presence on this year’s rankings of the top venture capitalists worldwide compared with a year ago. 
#███████
https://t.co/ZHSs3RH7RP"
#china,1.38E+18,"The Ministry of Commerce reported that Q1 of 2021 saw #███████'s actual use of foreign #███████ hitting 302.47 bln yuan, up 39.9% y-o-y. Inflows of foreign capital from countries participating in #███████ increased by 58.2%, from members of #███████ by 60% on a yearly basis in Q1. https://t.co/RwQ5IbPVDr"
#china,1.38E+18,"#███████ foreign Secretary Dominic Raab should write another letter to all democratic countries &amp; partner nations to condemn jailing of pro-democracy figures in #███████ by #███████. Together we stand, Together we can stop the dragon from spitting fire. 

https://t.co/cyNn0D9tZx https://t.co/4FY20PJzGX"
#china,1.38E+18,Deeply #███████ #███████ Becomes Headache For #███████. #███████ #███████ #███████ #███████ #███████ #███████
#china,1.38E+18,"A #███████ #███████, Zhang Fangyong who was a delivery driver, won the nominee of #███████ Sporting Moment. He won the WBA Youth World Bantamweight Championship in 2017. He is training at Beijing's M23 #███████ Club, home to #███████ featherweight world champion Xu Can.  #███████ https://t.co/S1XCVLllJP"
#covid,1.38E+18,Chic Leopard Print Zebra Stripes Pink Roses Floral Premium Face Mask https://t.co/ShkxbYLv4T #███████ #███████ #███████19 #███████ #███████
#covid,1.38E+18,"A public #███████ statement today is for the well-being of every nation onto present advanced academic civilizations. #███████ many people did not finish nor have home room of home economics, others did not even bother with the culinary arts prerequisite or gave it up in middle school."
#covid,1.38E+18,"We are well aware of the impact of the coronavirus epidemic on the world economy so we decided to Only US$16.80 per dress，Let people all over the world enjoy high quality clothes at low prices,World peace！https://t.co/WqxUSuNxy3 #███████-19 #███████ #███████ #███████ https://t.co/afQxhrVCnt"
#covid,1.38E+18,"antkondnm Headband Headwear Balaclava Protection - https://t.co/H318WehqQE

#███████ #███████ #███████19 #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/lmNUSC4AZb"
#covid,1.38E+18,"Wishing a very speedy recovery to our Former Prime Minister Shri #███████ ji who has tested positive for #███████.  Get well soon Sir ji. Prayers for your good health. ???? 
#███████ #███████"
#stopasianhate,1.38E+18,"Miss yesterday's BOOMERS! (c) stevenn beck here’s “PLAY IT AGAIN”
Follow BOOMERS! on FB-Twitter-IG
#███████ #███████ #███████  #███████  #███████  #███████ #███████ #███████   #███████   #███████  #███████ #███████ #███████  #███████ https://t.co/Hn8Mp8Pykf"
#biden,1.38E+18,"#███████ continues to host bipartisan groups of lawmakers at the WH to discuss his infrastructure push,a group of #███████ is working on their own plan.
The alternative bill would cut the administration’s multi-trilliondollar proposal by about one-third.https://t.co/CeuOBPIKMU"
#biden,1.38E+18,BAHAHAHAHA. Holy sh*t. #███████ Credit: Ratt at CrooksandLiars via u/binary_dysmorphia on r/politics #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/DvepyT0tLL
#biden,1.38E+18,"??Last Week’s Market Overview 
-
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████or #███████ #███████ #███████ing #███████ #███████ #███████
-
USD Index
The 10-year Treasury yield once fell sharply.
-
AUD 
The Aussie rallying by 1.51%. https://t.co/GFFsiMoOi4"
#stopasianhate,1.38E+18,Shan’t-chi official trailer reaction / talk . On the zaandarbrow channel! #███████ #███████ #███████ #███████ #███████ @ariussanders @marvel @disneyplus ?????????????? https://t.co/r9KQ19UQFz
#covid,1.38E+18,"@OfficeOfLGJandK @Junaid_Mattu Ban tourists visiting #███████. 
Ban Environmentally hazardous and Super spreader #███████ too.
Save Kashmris from #███████ . The JK government has to show responsibility. Gobar governance has failed throughout India. Save #███████ https://t.co/6cwiqhhVv2"
#covid,1.38E+18,"https://t.co/mqxlYJFsMf Secures Appointments for #███████ Residents

https://t.co/mqxlYJFsMf, largest volunteer group of #███████ #███████ advocates in #███████ with 24,000 members, helps Massachusetts residents as state expands eligibility.

#███████ #███████ #███████"
#covid,1.38E+18,"Check out this product ??USB Rechargeable and Portable Smart Night Light??
by HOME-GARDEN starting at $89.95.
Order now: https://t.co/TiodqTxMnZ
 #███████ #███████ #███████ Spongebob #███████ Yankees #███████ #███████ #███████ #███████ https://t.co/xepwgrS63B"
#covid,1.38E+18,"No one is doubting that we all have immune systems. Whats being said is that so do the 7400+ Wisconsinites who have died from #███████ while @wisgop tries to hamstring the governor.
Speaking of immune systems: https://t.co/h0KuJIfcoc https://t.co/FFLGSxD9qh"
#covid,1.38E+18,"Microwave Your Nano Worm Mask and Watch Them Pop! Nano “Worms” Embedded in Face Mask Fibers – Part 2 // #███████ #███████ #███████ #███████

https://t.co/va3hGEyzaj"
#covid,1.38E+18,"For more details, contact us on 9336229345
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/xNBDwGPBz4"
#covid,1.38E+18,Each and everyone of us loves to spread negativity and that's the reason all news channel just spread that.Why all those who inform about their getting #███████ +ve never inform when they get recovered .#███████
#covid,1.38E+18,.@IAMJHUD stopped by a Chicago COVID-19 vaccination site to show her support and encourage the patients &amp; pharmacists. She even sang a few bars of “Hallelujah” to calm the nerves of a patient. Jennifer is truly a pillar of the Chicago community! #███████ #███████ #███████ https://t.co/FkveWYtiLw
#covid,1.38E+18,"#███████ in U.S. Prisons -comprehensive report on what's happening, why we need to talk about this issue, and what we can do #███████ #███████ #███████ #███████ https://t.co/ecI24lUk5N #███████"
#covid,1.38E+18,"How long did it take you to:
1. Get your #███████ test RT PCR done? 
2. Get your results? 
It took me 3.5 hrs in line to get the test in Bangalore. Last month, it took me half an hour in Kochi."
#covid,1.38E+18,"#███████ has nearly 1200 complaints of companies misusing #███████ #███████, but has issued no fines https://t.co/2MuCjAVeXh"
#covid,1.38E+18,"We are 438 days into the #███████ #███████ with 581,542 #███████ related deaths to date or .17536% of the #███████ population. The average daily number of #███████ー19 deaths is 1,328 deaths/day or 1,757 #███████ deaths/million residents. #███████! YOU #███████!"
#covid,1.38E+18,I’m sick of this six feet crap. I vote for ten from now on. #███████ #███████ #███████
#vaccine,1.38E+18,All US adults are now eligible for the COVID #███████. https://t.co/jUrIN8To3G
#china,1.38E+18,Rights Attorney Formally Arrested For 'Subversion' in #███████'s Shaanxi.Fellow rights attorney #███████ has been subjected to violence and mistreatment during his jail term at Nanjing Prison.
#china,1.38E+18,"Quality control, responsible for our brands and customers.
yanger02@yanger-power.com
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/K0Fr9Rrqox"
#china,1.38E+18,"1/3: This is a true story: a #███████ couple in #███████ took the train to #███████ but were stopped &amp; ordered to get off at the station just before Beijing. The railway police told them that this was done at the request this couple's local police, who found out that they had... https://t.co/bZjk5yYzXb"
#stopasianhate,1.38E+18,"for exposure !!

#███████"
#stopasianhate,1.38E+18,Thank you @CarlaOkouchi for your leadership! #███████ https://t.co/MTiSG93yuP
#stopasianhate,1.38E+18,"I support ending these anarchist terrorists in black destroying neighborhoods. I don’t care who they are or what fraudulent organization they support.

I AM ANTI-FASCIST!

#███████ #███████ #███████ #███████ #███████ #███████"
#stopasianhate,1.38E+18,"APAPA worked with 
@sfpd
 and San Francisco Mayor's Office for the creation of an anonymous hotline that will allow Mandarin and Cantonese speakers to report important information about crimes in the San Francisco area. Read more at https://t.co/QvQtvLSAma #███████ #███████ https://t.co/op1UUD7d0t"
#stopasianhate,1.38E+18,"We are getting ready to start some @SMITEGame for tonight's #███████ Don't forget to hit the !charity command to support #███████

#███████ 
#███████ 
#███████ 
#███████Crimes 

https://t.co/uJ4M4nDtNc https://t.co/bMu8KvEX7s"
