label,tweet_id,tweet_text
#covid,1384361391650340869,"@ANI Please Pray for my friend's mother Mrs. Sunita Sharma (Age 52).
She's covid positive and Admitted in Mangala Hospital Kanpur.
God pls Save her 😢😢😢
Everyone please pray for her

#███████ #███████"
#china,1384361495002161158,"Among all the countries in the index, #███████ ranks 177 for another year, as its state of press freedom is only better than North Korea, Turkmenistan and Eritrea."
#china,1384361467806294020,@kjsingh2 @YusufDFI So true of #███████.
#vaccine,1384361641890893825,"@smitadeshmukh How will @nsitharaman have any control on state fiscal deficit? If Maha, Ker, Punj, Chattis  buy #███████, #███████, #███████ for 1000, 5000, 10000 instead of 200, 500, 1000 who will be responsible for scam? Will be like repaying oil bonds for life. Will @BJP4India  ever learn?"
#vaccine,1384361540992729089,Why has my GP had no more than two deliveries in 3 weeks of 100 doses @GregHuntMP ? This is to cover a practice of 5 doctors with a mainly seniors patient demographic. They can’t even vaccinate all the 90 yr olds let alone any younger! #███████ #███████ https://t.co/4SF86eXj8D
#inflation,1384361948469358600,"Inflation is an expansion of the money supply, rising prices are an effect, but they will tell you otherwise - Freight Expenses Spike the Most on Record #███████ #███████ #███████ #███████ #███████squeeze #███████ #███████ #███████ 
https://t.co/egnUvSUko3"
#covid,1384362207333392387,"#███████ #███████ should be declared as #███████ #███████ #███████: PM #███████
https://t.co/bAqt9ZyAwW"
#covid,1384362182113177602,"New Zealand's Auckland airport worker tests positive for COVID-19.

Follow the latest coronavirus news on Nikkei Asia's free blog.
#███████ #███████ #███████
https://t.co/nK8IgsdrcC"
#covid,1384362165101027330,New hat mandate. Masks only work if you wear one of these with it! #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/DdmVR584hf
#covid,1384362831823347713,"My dad has unfortunately tested positive. He needs a CT scan &amp; xray. Can someone please tell me where he can get a scan in #███████ camp area without a prescription. He has a prescription for xray but not CT scan. Thank you 🙏 

#███████ #███████ #███████"
#covid,1384362831378718724,"All above 18 years can get #███████ vaccine from May 1: Govt
#███████ #███████ #███████Vaccine 

https://t.co/1XeaIL5aQT"
#covid,1384362824038719488,"#███████ records 2.59 lakh fresh #███████ cases &amp; highest ever single day 1761 fatalities in past 24 hours.
@INCIndia @CMofKarnataka @CMOfficeUP @ChhattisgarhCMO @CMOMaharashtra @cmohry @AndhraPradeshCM @TelanganaCMO #███████ #███████FightsCorona @Sujeetindia @PMOIndia #███████"
#covid,1384362810801537024,@BusyDrT OMG. This is disgusting! It’s one thing for a uneducated adult to consent to an experimental vaccine but #███████ on any parent who offers this vaccine to their child! These poor children! As a PhD psychology major this is ABUSE. #███████ #███████ #███████ #███████ #███████
#vaccine,1384363375560314881,"@NikkeiAsia Wow, the #███████ people have now noticed that #███████ is an underdeveloped country in the development of the #███████ (Covid_19) #███████. LOL"
#vaccine,1384363327749427203,"Wow, the #███████ people have now noticed that #███████ is an underdeveloped country in the development of the #███████ (Covid_19) #███████. LOL https://t.co/gHvmujj6Aj"
#vaccine,1384363314562486274,"When #███████ ji came in 2014 as PM, we were told by Bhaktas, permanent seat in Security Council is ours by the time we finish our tea. 7 years, even raw material for #███████ is denied by America when needed. So much for #███████ Bharat and most powerful leader of the world."
#vaccine,1384363306543042561,"Received 2nd dose of #███████
#███████ #███████ #███████ #███████ https://t.co/r7UxMhZT6J"
#vaccine,1384363276864270336,"There are many tweets promoting @GiftoftheGivers and rightfully so - please remember to tag their handle or use hashtags so that awareness &amp; our sentiments are magnified, as it ought to be. 🙏 Kindly circulate. #███████ #███████ #███████ #███████"
#vaccine,1384363193779179523,In Q for #███████ #███████ 2nd Dose 😊😊
#vaccine,1384363099554082818,"A review from Mr. Louis Torracinta, Dr. Rachel Tanner @TheDeJennerate and Dr. Samantha Vanderslott @SJVanders : #███████ #███████ Attitude and Uptake Research in the United Kingdom: A Critical Review.  

 #███████

Access for Free👇
https://t.co/SyPbLsl0S0"
#vaccine,1384362989743083525,"@jenbechwati @MarieColemanAO The military? Last I heard from the Assistant Defence Minister, he warned that ""their ""core business"" will always be the ""application of lethal violence"" and warned ""mission clarity"" is vital to their work"". #███████ #███████ . https://t.co/RLq2ebptlO"
#vaccine,1384362896709152771,Hey #███████ what the heck is in you #███████ #███████ Asking for a friend. https://t.co/FM5GhTfDD7
#stopasianhate,1384363496926711811,"The American police officer ignore this case with the word ""lack of evidence"". They don’t have to justice for asians again.

@NYPDHateCrimes 
 #███████
#███████   #███████ #███████ https://t.co/8j6GJY1Kwz"
#vaccine,1384363703718465536,"#███████: Russian scientist #███████, a lead developer of the #███████ coronavirus #███████ https://t.co/slSDBUgJxB"
#vaccine,1384363551129620481,"Limelight hogging even in today’s times. Sigh!!
And this is prevalent across the whole political spectrum.
Lelo credit, but start working for people , saving their lives. Ye sab baad main kar lena. 🙄
#███████ 
#███████ 
#███████ 
#███████ https://t.co/8AfYMGtGNz"
#vaccine,1384363535606550533,‘It's ok to have stumbles early on' in the Australian #███████ rollout. Today on @abcnews NewsRadio Breakfast I spoke with Dr Anthony Fauci https://t.co/ZLD9qZtJIW
#china,1384364075522592771,"Xi Challenges U.S. Global Leadership, Warns Against Decoupling #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/8KVfU54imw"
#china,1384364056086257666,"#███████ Expands Partnership with #███████ in AI Training for Teachers: https://t.co/rM49jOTiiT

#███████'s leading provider of educational &amp; career enhancement services, today announced an expanded strategic partnership w/ Amazon

#███████ #███████ #███████ #███████🎥
#███████NewsInternational🌍 https://t.co/GUmoQxbbv2"
#china,1384364020212420608,Xi says China 'will never seek hegemony' no matter how strong it becomes https://t.co/4o7E2nBSjP #███████ #███████ #███████ #███████ #███████ #███████ #███████
#covid,1384364520672571393,"Video: #███████, #███████ FM discuss #███████, #███████ 

https://t.co/grYTF4cPMw #███████ #███████ #███████"
#covid,1384364503878537219,"Army enter in #███████ war as #███████ .
#███████ ordered @mm_naravane to setup hospital for civilians, native of nearby camp.
#███████ 
#कोरोना_काल_देश_बेहाल 
#कोरोना_हारेगा_जीतेगा_हिंदुस्तान 
#███████ 
#███████ 
#███████ #███████ https://t.co/Z8vJmq5taH"
#covid,1384364328132956169,"New Zealand airport worker tests positive day after bubble opens
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ New Zealand airport worker tests positive day after bubble opens#breakingnews #███████ #███████ #███████ #███████ #███████ #███████ #███████… https://t.co/92SdhznTEb"
#vaccine,1384364746095267841,"Duterte hails PH’s Covid-19 vax drive: ‘Maganda ang record natin’
https://t.co/kSQFVsDblG
@RTVMalacanang
@RRD_Davao
#███████
#███████
#███████
#███████
@pr1ncegolez https://t.co/qUlkqz41yb"
#vaccine,1384364528570290176,"@KP24 @narendramodi Not fair.. you didn’t congratulate @RahulGandhi , @OfficeofUT  . It was their advice to PM which forced Modiji to take such a great decision.. #███████  #███████"
#china,1384365309797101568,"@PMCroninHudson #███████ /Xi is the FUTURE.
What you gonna do? Nothing.
The West is pale &amp; weak.

What we know and was proved beyond a doubt in Alaska:
#███████ = DOA!
US is meek, a paper tiger!

Cowardice leadership by @POTUS @StateDept @DeptofDefense @WhiteHouse @SecBlinken 
https://t.co/ZoFWDke0z9"
#china,1384365185155149825,"Wuhan, where it all began #███████ #███████ https://t.co/ESCX7HjcJI"
#china,1384365158441656320,"@norsea4 @AlcottGwen @SpokespersonCHN Well it helped #███████. First China lied about the amount of Chinese people who died from #███████, then China lied that covid19 comes from Italy though it comes from Wuhan's filthy wet markets and now China's lying that covid19 is over in China even though people are still dying."
#china,1384365026950082561,"@FreeKachin I hope WKC forwarded that to @asean's e-mail addresses. They don't read, reply or even analyze responses in social media. The one who manages them either works for #███████ or has severe case of Alexithymia."
#vaccine,1384365398401839109,"Finally got #███████ shot last Wed @LondonDrugs Richmond. Easy to book, very efficient set up. Felt fatigued for 3-4 days with a little soreness at injection site. Glad to have gotten #███████ despite having a deep vein thrombosis almost 20 years ago. #███████"
#china,1384365973109542912,"@mrbcyber #███████ DETHRONES #███████ 
#███████ / Xi is the FUTURE.

The West is pale &amp; weak.
What we know and was proved beyond a doubt in Alaska:
#███████ = DOA!
US is meek, a paper tiger!

Cowardice leadership by @POTUS @StateDept @DeptofDefense @WhiteHouse @SecBlinken 
https://t.co/ZoFWDke0z9"
#china,1384365942738587654,"#███████ DETHRONES #███████ 
#███████ / Xi is the FUTURE.

The West is pale &amp; weak.
What we know and was proved beyond a doubt in Alaska:
#███████ = DOA!
US is meek, a paper tiger!

Cowardice leadership by @POTUS @StateDept @DeptofDefense @WhiteHouse @SecBlinken 
https://t.co/ZoFWDke0z9"
#china,1384365913244274690,"@SecBlinken #███████ DETHRONES #███████ 
#███████ / Xi is the FUTURE.

The West is pale &amp; weak.
What we know and was proved beyond a doubt in Alaska:
#███████ = DOA!
US is meek, a paper tiger!

Cowardice leadership by @POTUS @StateDept @DeptofDefense @WhiteHouse @SecBlinken 
https://t.co/ZoFWDke0z9"
#china,1384365842817708040,"‘Break their roots’: New report details Chinese authorities’ alleged torture, rape of Uighur women https://t.co/I4YPe4QtDx #███████ #███████"
#china,1384365765021687813,"#███████ The product of #███████ came from #███████ .
Now this #███████ is causing havoc in #███████ 
India now has more than 2 million (20 lakh) officially recorded active cases of #███████ , currently the second-highest number in the world after the #███████ 
#███████ https://t.co/PMiPYuItL1"
#covid,1384366107646054402,"There are a lot more temples and Hindu organisations who came forward. Let us thank all of them for their help and pray to Bhagwan to help us get through this situation 🙏🏼 
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/OHZqX8jJeq"
#covid,1384366107511988225,#███████-19: Dry ration to be distributed to Class I to IX students in Andhra https://t.co/oggwKhSEB0 https://t.co/bLCJWGPtlr
#covid,1384366107230752770,"#███████ won't be taking all down. Some humans will endure it. I'm very hopeful of #███████ atleast, which will give rise to super humans, post COVID era, #███████ (synonymous with #███████).

So Chinese Nepalis Assamese Malaysians native Americans will win!"
#biden,1384366153208827905,"authoritatively engage top-line #███████ with #███████ 
💰 #███████ #███████ Buy #███████ https://t.co/G3GZIzsFtH https://t.co/wiQ4AFnty9 https://t.co/xZS2Ia6ww2"
#inflation,1384366722921213952,What is relationship between the #███████ and #███████?
#stopasianhate,1384366967671320576,What if that kid do the same thing to your pet? Will you just let this happen and do nothing? I don't think so @NYPDnews please help her and bring justice to this case. This shouldn't happen to anyone #███████ #███████
#stopasianhate,1384367201352830979,@snugglingbrock @ColbyBrock @BrennenTaylor hi please don’t use the # asianlivesmatter the # for the movement is actually #███████ :)
#vaccine,1384367384731930625,"#███████ stopping #███████ vaccine irrelevant to #███████ 

As #███████ is continuing with #███████ vaccine even though its proven to have side effects too.

Single dose #███████ only can save us by rapid immunization drive
#███████ #███████ #███████ #███████ #███████"
#vaccine,1384367216833875968,"Bhutan received first #███████ vaccinne from #███████ and they have vaccinated 93% of adults in few weeks. 

Vaccination rate of Bhutan is 63 people  per 100 population but in India it is 9.2 per 100.

Now Where we are??

#कोरोना #███████ #███████ 
 #कोरोना_काल_देश_बेहाल https://t.co/XMS5JFo5py"
#covid,1384367663539916803,@business @markets  @CNNBusiness @FoxBusiness Enzolytics has the solution to end #███████ #███████ @drgauravchandra @OtcRock and they are not only targeting #███████ but #███████ among several other infection diseases. Check this company out and spread the word worldwide !! https://t.co/0xX1WcdUMB
#covid,1384367648427835397,"Some footage of assam govt helping the students in #███████ crisis 
#███████ 
#███████ 
#███████ #███████ https://t.co/nLtVIIznAa"
#covid,1384367627712155652,"#███████- 19 pandemic there is no bed in hospital for serious patients 
I think patients should be admitted according to their Ct value by rt- pcr if Ct value is lower than admit  remaining  should be manage by home isolation #███████ @rashtrapatibhvn @narendramodi @ICMR"
#covid,1384367624633524226,"Vitamins, antivirals shortage piles woes on #███████ patients

(@LeroyLeo7 reports) 

https://t.co/oqxwPCgPhH https://t.co/QksPAJwIPF"
#covid,1384367616769335299,"#███████

""We need to learn from #███████ concerning surveillance for pneumonia &amp; leverage technologies.” 
- @MedGlobalOrg
https://t.co/Brdu2cS2RG
@Stop_Pneumonia @TheWaaph @JustACTIONS @XPneumo @official_WACERM #███████ https://t.co/lDiVaqjqWL"
#biden,1384367985880600580,"#███████ open borders policies must be fair. The people around the world that pay about $200 to get a visa to the US with multiple requirements, need to be outraged. If there are no longer illegals then why do we need visas? Should visa cost be waved?. Are US airports open borders? https://t.co/0Kq9OEMLrS"
#china,1384368257541361667,"@HuXijin_GT US Defense Intelligence Agency(DIA) alerted Israel &amp; NATO of a disease outbreak(=Covid-19) in #███████ in November 2019 - more than one month BEFORE China knew it … Hmmm...DIA knew of #███████ BEFORE China did -Thanks to Israel for spilling the beans
https://t.co/tZfJv7vCcY"
#china,1384368192697643008,"#███████ and Artificial Intelligence: https://t.co/zYGsZMOess

China has made technological strides in the AI field. Should that be viewed as a threat?

#███████ #███████ #███████ #███████🎥
#███████NewsInternational🌍 https://t.co/uWHsGkFYks"
#china,1384368164100722690,"A Whimsical Chocolate Shop for the North Fork
#███████ #███████ #███████ #███████ #███████ #███████
#███████ #███████ #███████ #███████ #███████
https://t.co/VzyGwRlv2Z"
#china,1384368059637370881,"if in anyway it is revealed in future that #███████ is behind this #███████ , it should be ensured that #███████ is no more on world map. https://t.co/3v4iHwQ0Hb"
#biden,1384368481961795585,"Is #███████ #███████ or #███████ ? 

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████Trial #███████ #███████Trial #███████ #███████"
#china,1384369424640131073,"@POTUS @USMission2ASEAN Really looking forward to how President @JoeBiden will handle #███████ for its growing dominance in @ASEAN and #███████. Also, #███████ needs rightful support and actions for the #███████."
#china,1384369196377595905,"#███████, #███████ and #███████ haven't lithium...So....Just think."
#china,1384369162491895811,China Aims For Solar &amp; Wind Power To Account For 11% Of National Electricity Consumption In 2021; NEA Issues Draft For Consultation #███████ #███████ #███████ #███████  https://t.co/KeGuUIAb84 https://t.co/7Hhmo42k08
#covid,1384369780103151618,Locally-sourced #███████ #███████: Anxious About Venturing Out After Vaccination? https://t.co/aZTBPCT1Iz #███████ #███████ #███████
#covid,1384369766035386370,"Before #███████ 19 vaccination, india in dire need of a vaccine against Islamophobia.
76 year old #███████19 patient want discharge because they don't want treatment from a Muslim doctor.
Via : @Habeebinamdar 

Cipla was founded by 'Khwaja Abdul Hamied'
#███████ https://t.co/8uxoAaOlFE"
#covid,1384369756271091715,"Those are most lucky who get beds in Corona hospitals. We have noticed several unlucky patients died because of shortage of beds.
#███████"
#covid,1384369746754379776,"""Stop the spread Social distancing works .""
  @darshan_h_sheth LinkedIn 
#███████ #███████  #███████ #███████ #███████ https://t.co/vWZANPpFlE"
#covid,1384370092184465409,"Friends, Be Careful...
Situation is Not in Control Now.
Safety is in our Hand...
Wear Triple Layer Mask &amp; Maintain Distance in Everywhere...
STAY at HOME  &amp; STAY SAFE.
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████SecondWave"
#covid,1384370372322205697,"#███████ &amp; #███████ the #███████ #███████ of #███████ #███████ Battle Hymn.
https://t.co/qCg41OKEL4

#███████
#███████
#███████
#███████
#███████ー19
#███████
#███████
#███████Curfew
#███████twit
#███████
#███████
#███████
#███████
#███████ https://t.co/Ap0l1Bw19p"
#covid,1384370314373566467,"This man
Creates disasters #███████ #███████ #███████ #███████
Attracts disasters #███████
Promotes Diasters #███████ https://t.co/rXQxpIRd6g"
#covid,1384370257184411650,"Progressive countries . . . Fight #███████ and open the economy . . . Visit, vaccinate and vacation . . . https://t.co/WHJoo3nBO9"
#covid,1384370613251280896,"How to properly wear a mask!
#███████ #███████ #███████ #███████s #███████ #███████ #███████ #███████er #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/J0XocYhvhi"
#covid,1384370588488290307,A senior #███████ official said that #███████ is mulling waiving off its 10% #███████ on# imported #███████-19 #███████. The move comes amidst the efforts to augment #███████ to counter a dramatic surge in #███████ cases. Read more at https://t.co/Uq29XqB8X2
#covid,1384370532234141698,"jaan janta ki hatheli pe hai 
lekin desh k raja raily pe hai 
agar sach kuch akhbar kahege 
toh yeh log unhe gaddar kahege 
#███████ #███████ if their is any pandelic outside why would they conduct rally collecting hundered of people risking thier lives"
#china,1384371760657666051,"Really ""Yang Jiechi ISN'T a major leader in China""? Attached shows #███████ ranks #17 on the 19th Politburo of the 19th Central Committee of the Communist Party of🇨🇳(CCP). You don't even know your own #███████ fascist #███████'s Politburo structure. What kind of CCP WuMao are you? https://t.co/MTdjfOrh8t https://t.co/qJYh1w33yF"
#china,1384371719813562369,"Once #███████ is over, the following lessons be derived:

1. #███████ (i.e., the #███████) is not to be trusted in any matter, this included.

2. People are inherently #███████. 

3. The richest countries were ridiculously unprepared and acted like rats fleeing the ship. https://t.co/rBIQ7IpHxh"
#china,1384371554738393088,"Elon Musk was right about Tesla in China, and March registrations prove it https://t.co/cY9rBBf4jP #███████ #███████ #███████ https://t.co/xkJVfCyNLa"
#china,1384371534685421568,Do your own research But what y’all think China finna attack us thru Canada what y’all think? #███████ #███████ #███████🇺🇸 #███████🇨🇳 #███████ 🇷🇺 https://t.co/bGRdCdfmoj
#china,1384371465240424448,"@jenniferatntd @ajphelo ""Yes, when I was in #███████, we had ""Pian Jing"",...Now they break the area...further. 100*100 meter grids... https://t.co/WPdLSpuqn2…"" - @jenniferatntd

All foreign company must have communist party cells instead of unions. There are no secrets in China. https://t.co/2EORXaNz3J"
#china,1384372046361030659,#███████: Stocks in focus (中国股市): Airline | Spring +1.2%. Pharma | Jiuzhou +5.2%. Engineering | Yongfu +8.2%. Mining | Zijin +1.3%. Financial svc | Panda +3.6%. StarPower -3.2%. Chemical | Wanhua +3.7%. Solar |Trina +1.6%. #███████. https://t.co/WiywCsPZY7
#china,1384372021853753349,Huawei is not a carmaker. It wants to be the #███████ of #███████ https://t.co/LuDOOaIjnE
#vaccine,1384372231543869441,2021  police out vaccine covid-19 chauvin biden death george people. 2021 # #███████ #███████ #███████ #███████-19 #███████ #███████ #███████ #███████ #███████
#vaccine,1384372123376832516,"Register yourself on https://t.co/JD3mokr0Fh to get vaccine against Covid-19. Facility of on site registration is available at MediPark Hospital.
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████Vaccine https://t.co/d4VQq7CpKB"
#biden,1384372239647215618,"what's going on in #███████? Is #███████ going to invade? All this #███████n military buildup cannot be to test #███████? Will the #███████, #███████, #███████ do something?"
#vaccine,1384372821187514369,Hey @JustinTrudeau your age range is up for the #███████. Which one are you getting??? #███████ #███████ #███████ #███████
#vaccine,1384372731450429440,"The Union #███████ on Monday announced that everyone above the #███████ of 18 will be eligible to get a #███████ against Covid-19 from May 1.

Read More- https://t.co/1RauAp6oGA

#███████ #███████ #███████ #███████care #███████ー19 #███████ #███████19 #███████ https://t.co/KDRslWZf6n"
#vaccine,1384372717193818112,"One of my friend story :
When he attacked by #███████... his #███████ titre was 7. 

After #███████, his antibodies titre increased to 524 (reports attached). Please don’t spread rumors about #███████. #███████ is true &amp; good going. #███████ #███████ #███████ https://t.co/dWp2n7xtAp"
#vaccine,1384372650923810816,"Currently, people above 45 years are only eligible to be administered the COVID-19 vaccine
#███████ #███████ #███████
https://t.co/ifoR17rZl4"
#vaccine,1384372505138253828,"Shield your body from being a home to serious diseases by going for vaccines.
.
.
Add 15 Years- Awareness and facts for healthy life.
.
.
#███████ #███████ #███████ #███████forall #███████ #███████swork #███████ #███████ https://t.co/RwK18OZKto"
#vaccine,1384372452386430978,"#███████ #███████ #███████ #███████passport #███████ #███████19
Some are all for ""vaccinated-only"" activities, ditching pesky masks (safely). Concerts, restaurants, theme parks and more. On the other hand, required public disclosure…https://t.co/fAorQoOSwC https://t.co/c6VfX2Z3pN"
#vaccine,1384372961134534657,"#███████'s grandmother, who is a #███████ leader, defended him and asked ""Is it a sin to get a #███████?""

https://t.co/9GXXT7ex8K"
#china,1384373191770996740,"@GordonGChang Really??!!#███████  #███████ does not devour any country like the US did, has it?#███████ may not be perfect, but at least it is not long arm demanding other countries to “kowtow” to American demands.. https://t.co/zOKVdCFKMM"
#china,1384373186930774016,"Unless we start getting serious, prepare for more extreme weather events ( #███████ #███████ #███████ #███████ #███████ #███████ #███████ ...). Result: #███████ #███████ #███████ #███████ ... #███████ #███████ #███████  #███████ #███████ #███████ #███████
https://t.co/cITNkTtvOP"
#china,1384373029807943680,"#███████: This latest crimes against humanity report makes it urgent that we investigate China’s huge Cultural Center on Waterloo Street. How many more #███████ exist in SG and in cabinet? Our #███████ trashing of Alfian, Pritam and Raeesah didn’t happen in a vacuum. ⬇️ 🇸🇬🇨🇳 https://t.co/Eav3Jyx5DN"
#china,1384373009826385920,Chinese stretcher bearers load soldier wounded in Malaya into an ambulance in early 1942. Source: Imperial War Museums © IWM KF 26 #███████ #███████ #███████ https://t.co/lRO1oYBpoS
#china,1384372974304772097,"Last year 
#███████ #███████ https://t.co/kg2rvfBRrj"
#stopasianhate,1384373407664414720,"trashed and disgusting police is really everywhere. #███████  
#███████
#███████"
#stopasianhate,1384373394406264832,"Asian man robbed in front of his own home in Concord, CA 
#███████ #███████Crimes
#███████ #███████ #███████🔥 https://t.co/wjLy1Woxah"
#vaccine,1384373529097900036,"Every American above 16 eligible to get #███████ #███████ : #███████ 

https://t.co/QdKbXZTHCS"
#vaccine,1384373489465917446,"What? Really?
Great
Bed can be now given to someone else in dire need 
#███████ #███████ #███████ #███████
#███████ of  #███████ https://t.co/PtelyWVk79"
#vaccine,1384373449338982412,@OHAOregon Give us zip code level data too please.  Heck I'd like census tracts too but at the least zip code level data will help us neighborhood organizer types figure out where more vaccination efforts are needed and who to partner with on the ground.  #███████ #███████ #███████
#stopasianhate,1384373765732196353,"the police denied this case as there was ""lack of evidence"" when there was a video taken of the scene happening. justice has yet to be served for the family and the cat.

#███████ 
#███████ 
#███████"
#covid,1384373952898691072,"The #███████‐19 crisis is affecting our sense of self and touches upon our existential fears. This extends to the self–other relationship, as there is both being infected and infecting the other. https://t.co/3zfBYxHKnf"
#covid,1384373941829967873,@Nitendradd Army hospitals will also admit civilian #███████ patients. https://t.co/OUUNAGyv1q
#covid,1384373931746816004,Have the state machineries and central government failed at preparing for the expected second #███████ wave?
#covid,1384373881226547202,@DArmstrong44 Perfect rig for a #███████ 420. xD
#vaccine,1384374382840082432,"#███████ Aayog official said, big boost in Vax availability from #███████
#███████
#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/SylHqKj57B"
#vaccine,1384374332156092421,Else then calling people on vacation centers . Government can arrange door to door service . In  the  way  they are doing for polio drops drive @DcDhanbad @rajsinhabjp @JharkhandCMO #███████ #███████ #███████ #███████
#covid,1384374459864281093,The best #███████-19 vaccine to take is the one first offered to you. Here's why: https://t.co/SNo6y9q2ZX
#covid,1384374997125193728,"#███████ | Armed forces asked to open their Hospitals for #███████ + Civilians wherever possible. Defence Minister Rajnath Singh dials Army Chief.
@DrGVSundeep_IPS @Dawood32771824 @ParadiseRajwar @EKupwara @k_qaziabad @RadioChinar"
#covid,1384374982378237953,"Know how Modi devised strategy to combat 2nd wave of Covid

#███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████

@narendramodi 

https://t.co/TMARh5tIJ7"
#covid,1384374970394972163,"13 Kumbh Returnees Test Positive For #███████-19 In #███████

https://t.co/vRR0yX30LK"
#covid,1384374965017976833,IPC reduces Tokyo 2020 Paralympic Guest Accreditations | International Paralympic Committee #███████ #███████  https://t.co/eRj8xU1zCW
#covid,1384374949121433602,"From exploring the power of #███████ #███████ for social change to making sense of the #███████ with experts to showing us how #███████ has laid bare existing inequities

Young people of @PlanetDivoc91 respond creatively &amp; incisively to these turbulent times👇🏾

https://t.co/P5wgdJSrNZ https://t.co/u34k4xInav"
#biden,1384375034077085696,"#███████ admin directs ICE, Border Patrol to replace certain immigration terms https://t.co/1w5Z064HLd"
#china,1384375362143113220,"Foreign Direct Investment – March 2021
#███████ fell by 40% on YoY basis to US$168 mn in the month of Mar'21. On MoM basis, FDI witnessed a surge of 8.39%. Highest amount came in from #███████. Sector-wise, the Power sector attracted the highest investment.
#███████ #███████ #███████ https://t.co/1z2ShMqKQV"
#china,1384375246841475073,"#███████: #███████ will host the 2nd edition of the Conference on Dialogue of #███████ Civilizations as part of the country's efforts to promote dialogue among countries and cultures on the continent and beyond.

It will be held after the pandemic is brought under tighter control."
#china,1384375234837495808,everyone to buy #███████ at 4:20 to the moon 🔥🚀🐕 #███████ #███████ #███████ #███████ #███████ https://t.co/3rtIvyF1dw
#china,1384375168538234880,"Deputy FM of the Islamic Republic of #███████, met yesterday with the Ambs of the People’s Republic of #███████ in #███████, @WangYu &amp; both sides discussed the latest developments in the #███████ &amp; the continuation of bilateral cooperation.
https://t.co/4tHTn1neAO https://t.co/phPfOrE5rR"
#china,1384375088770867203,"#███████'s soybean imports from U.S. surge in March, Brazilian imports slide #███████ https://t.co/AFVf1LCrxC"
#china,1384375069795885057,"China Sees Bitcoin as an “Investment Alternative” Say High-rank Officials

https://t.co/ovvxWJ5xgh
#███████ #███████ #███████ $BTC #███████Core"
#covid,1384375932786331651,#███████ | Armed forces asked to open their Hospitals for #███████ + Civilians wherever possible. Defence Minister Rajnath Singh dials Army Chief. https://t.co/emaGJ8UJES
#covid,1384375910917238784,Securitisation volumes likely to impact as COVID cases surge: Crisil #███████ #███████ #███████ https://t.co/afeTlP92Jc
#covid,1384375891904499713,"Medilink in collaboration with Ramada offers quarantine facility for stable COVID patients in Ahmedabad, SG Highway! 

#███████ #███████ https://t.co/47pOZWenYr"
#covid,1384375890998546435,@SathyanKolathur We should all #███████ and stay safe. If we don't allow the spread of #███████ we can tide over these times soon.
#covid,1384375890872705025,"@KailashHealth Is it an acceptable practice for your doctors to ask a #███████ patient to come *in person* to the OPD for a review? Asking because a friend has been asked to do so. He's on 5th day of medication.

@MhfwGoUP"
#china,1384376642223546372,Japan calls for invading #███████ &amp; #███████ https://t.co/dMJWgqq5GS
#china,1384376532747964419,"#███████ is committing crimes agst humanity in its treatment of d #███████ ethnic minority &amp; othr Turkic Muslims in d northwest region of #███████, wid #███████ responsible 4 “policies of mass detention, torture, &amp; cultural persecution, among othr offenses”.
https://t.co/x1N9Zla4Hm"
#china,1384376380402528262,"Who will come forward and take these action into account where people in #███████ are suffering because of #███████ plant!! How long will we take more till we decide to say not anymore..!! #███████  #███████_is_terrorist #███████Slavery
@Plchakraborty https://t.co/WI3av9HyGB"
#china,1384376353898696704,"China's OPPO to launch in India a 5G smartphone in under Rs 20,000 today

Stay tuned for Latest LIVE news

#███████ #███████ #███████ #███████ #███████ 
https://t.co/eRs2P667kK"
#china,1384376295459487745,"@axios #███████ DETHRONES #███████ 
#███████ / Xi is the FUTURE.

The West is pale &amp; weak.
What we know and was proved beyond a doubt in Alaska:
#███████ = DOA!
US is meek, a paper tiger!

Cowardice leadership by @POTUS @StateDept @DeptofDefense @WhiteHouse @SecBlinken 
https://t.co/ZoFWDke0z9"
#covid,1384377063541379080,"Please amplify! 🙏

#███████ #███████ https://t.co/UMYHkWNNaT"
#covid,1384377014006734856,"American Balaclava Seamless Protection Headbands - https://t.co/UGDMAO1Ewu

#███████ #███████ #███████19 #███████ #███████ #███████ #███████ #███████ #███████ https://t.co/3YdgOXWh0b"
#covid,1384376998168989699,"We can get through this together when we stay cautious as we stay home. Protect yourself and your loved ones, always remember to keep your distance intact and your masks closer.

#███████ #███████ #███████ #███████ #███████ #███████ https://t.co/oDBI957XWa"
