claim_id,claim_postal_code,claim_cause,claim_liable,claim_num_injured,claim_num_third_parties,claim_num_vehicles,claim_police,claim_language,claim_vehicle_id,claim_vehicle_brand,claim_vehicle_date_inuse,claim_vehicle_cyl,claim_vehicle_load,claim_vehicle_power,policy_holder_id,policy_holder_postal_code,policy_holder_form,policy_holder_year_birth,policy_holder_expert_id,driver_id,driver_postal_code,driver_year_birth,driver_expert_id,driver_vehicle_id,third_party_1_id,third_party_1_postal_code,third_party_1_vehicle_type,third_party_1_form,third_party_1_year_birth,third_party_1_vehicle_id,third_party_1_expert_id,third_party_2_id,third_party_2_postal_code,third_party_2_injured,third_party_2_vehicle_type,third_party_2_form,third_party_2_year_birth,third_party_2_country,third_party_2_vehicle_id,third_party_2_expert_id,repair_id,repair_postal_code,repair_form,repair_year_birth,repair_country,policy_date_start,policy_date_next_expiry,policy_date_last_renewed,policy_num_changes,policy_premium_100,policy_coverage_1000,policy_coverage_type,_third_party_3_withinfo,claim_date_interval,claim_date_occured_year,claim_date_occured_month,claim_hour_occured
17195,92,2,1,0,1,3,0,2.0,0,0,33.0,1461.0,1.7,,18762,92.0,0,40.0,0,17324,10.0,,0,0,25871,92.0,2,1,47.0,878,0,2410,92.0,1,2,3,47.0,1,1117,0,0,,0,,0,,,,0,,,26,,22,2017,1,
12062,70,0,0,0,0,1,0,1.0,0,0,,0.0,,,7687,70.0,1,34.0,0,3262,70.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,12,2017,1,
12572,91,1,0,0,0,1,1,2.0,22601,34,122.0,1896.0,3.2,63.0,25325,92.0,1,,0,23803,92.0,,0,22606,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1011,92.0,2,,1,155.0,1.0,1.0,3,12.0,17.0,15,,31,2016,12,
37755,23,2,0,0,1,3,0,2.0,16672,4,99.0,1149.0,1.59,55.0,468,29.0,0,29.0,0,440,29.0,60.0,0,16673,3004,23.0,2,3,,16876,0,0,,0,0,0,,0,0,0,1324,23.0,2,,1,94.0,2.0,2.0,0,5.0,,64,,4,2017,6,
25824,60,2,0,0,1,4,0,1.0,2382,29,132.0,1968.0,2.12,103.0,7758,61.0,1,53.0,0,18959,61.0,53.0,31,2383,1896,60.0,1,2,,10845,0,0,,0,0,0,,0,0,0,4458,60.0,2,,1,48.0,12.0,12.0,0,10.0,49.0,54,,13,2017,4,
31349,29,2,0,0,1,2,0,2.0,25446,29,134.0,2967.0,2.43,155.0,25373,29.0,1,39.0,0,23853,29.0,39.0,0,25453,26249,29.0,2,3,,19982,0,0,,0,0,0,,0,0,0,3609,29.0,2,,1,27.0,9.0,9.0,0,5.0,,55,,9,2017,5,
43198,10,2,1,0,1,3,0,1.0,0,0,35.0,0.0,,,22254,10.0,1,,0,20884,10.0,,0,0,1591,94.0,2,1,,13784,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,1,2017,8,
41722,10,2,1,0,1,3,0,1.0,9283,17,207.0,1324.0,1.45,53.0,17336,12.0,1,39.0,0,21113,12.0,45.0,0,9285,6936,10.0,2,3,31.0,28662,0,0,,0,0,0,,0,0,0,0,,0,,0,81.0,3.0,3.0,0,5.0,,44,,366,2016,7,
16459,40,2,1,0,1,3,0,2.0,0,0,46.0,,,,8120,71.0,1,,0,23369,40.0,,0,0,11036,48.0,2,2,,8785,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,15,2017,1,
44137,84,2,0,0,1,2,1,2.0,29625,28,166.0,1598.0,1.83,74.0,16844,84.0,1,83.0,0,15813,84.0,83.0,0,29631,24344,26.0,2,2,,24833,0,0,,0,0,0,,0,0,0,0,,0,,0,256.0,8.0,8.0,0,5.0,,10,,63,2017,6,
20731,90,2,0,0,1,3,0,2.0,24199,4,77.0,1995.0,2.93,84.0,18233,90.0,1,,0,17111,90.0,,0,24207,8954,90.0,2,2,,31486,0,0,,0,0,0,,0,0,0,2953,90.0,2,,1,52.0,8.0,8.0,0,13.0,16.0,9,,13,2017,2,
36624,41,2,0,0,1,2,0,1.0,7079,29,68.0,1896.0,1.89,77.0,16308,41.0,1,35.0,0,15315,41.0,35.0,0,7080,21321,39.0,2,3,,18777,0,0,,0,0,0,,0,0,0,1397,19.0,2,,1,161.0,7.0,7.0,1,9.0,,61,,3,2017,6,
17852,37,0,0,0,1,3,1,2.0,0,0,133.0,,,,13638,21.0,1,,0,12814,21.0,,0,0,11407,37.0,0,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,11,2017,2,
16933,37,2,0,0,1,3,0,2.0,12465,29,129.0,1595.0,1.8,75.0,8738,37.0,1,32.0,49,8235,37.0,32.0,48,12466,1959,37.0,2,3,,26487,0,0,,0,0,0,,0,0,0,0,,0,,0,60.0,3.0,3.0,0,7.0,20.0,54,,4,2017,2,
18860,28,2,1,0,1,2,0,2.0,21721,24,59.0,1397.0,1.78,72.0,5993,28.0,1,69.0,0,5693,28.0,69.0,0,21726,12619,28.0,2,2,,9252,0,0,,0,0,0,,0,0,0,0,,0,,0,781.0,12.0,12.0,0,6.0,16.0,9,,4,2017,2,
46164,35,0,0,0,0,2,0,2.0,5352,0,73.0,0.0,,0.0,23596,35.0,1,42.0,19,22161,35.0,42.0,63,5354,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,49.0,11.0,11.0,0,1.0,7.0,12,,3,2017,8,
14394,13,0,0,0,0,2,0,2.0,0,0,30.0,0.0,,,1274,85.0,1,,13,1198,85.0,,61,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3271,50.0,2,,1,,,,0,,,26,,8,2017,1,
40837,84,2,1,0,1,2,0,2.0,15652,19,53.0,1242.0,1.32,51.0,8217,84.0,0,41.0,0,7763,84.0,41.0,0,15652,23190,84.0,1,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,29.0,7.0,7.0,0,7.0,10.0,9,,8,2017,7,
36400,88,0,0,0,2,3,0,2.0,28259,28,49.0,1398.0,1.61,74.0,11386,88.0,1,71.0,0,10719,88.0,71.0,0,28267,7897,23.0,7,2,,5473,0,3321,10.0,1,1,2,,1,0,0,0,,0,,0,276.0,12.0,12.0,1,7.0,14.0,40,,1,2017,6,
58095,26,2,1,0,1,2,0,2.0,5516,21,120.0,1422.0,1.64,51.0,23753,26.0,1,66.0,0,22310,26.0,66.0,0,5518,20584,23.0,2,1,,27079,0,0,,0,0,0,,0,0,0,0,,0,,0,214.0,8.0,8.0,0,4.0,11.0,51,,3,2017,11,
15754,91,2,1,0,1,3,0,2.0,29101,24,116.0,1398.0,1.52,50.0,23508,91.0,0,64.0,0,14373,91.0,68.0,0,29107,17079,26.0,2,2,,10109,0,0,,0,0,0,,0,0,0,0,,0,,0,77.0,7.0,7.0,0,8.0,15.0,9,,6,2017,1,
37871,20,2,0,0,1,3,0,2.0,2894,7,43.0,1591.0,1.7,103.0,17182,29.0,1,32.0,0,5266,18.0,37.0,0,2895,25782,25.0,2,3,,30285,0,0,,0,0,0,,0,0,0,3486,29.0,2,,1,19.0,5.0,5.0,0,10.0,20.0,9,,37,2017,5,
35820,75,2,1,0,1,2,1,1.0,34292,27,179.0,1360.0,1.51,54.0,13125,75.0,1,24.0,0,12323,75.0,24.0,0,34298,15372,75.0,2,1,42.0,13744,0,0,,0,0,0,,0,0,0,0,,0,,0,3.0,9.0,9.0,1,5.0,,44,,38,2017,5,
47645,25,2,1,0,1,4,0,2.0,0,0,41.0,,,,15153,20.0,0,47.0,0,2063,28.0,,19,0,13834,,2,3,,31060,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,5,2017,9,
38930,37,3,0,0,0,1,0,2.0,22781,17,151.0,1998.0,1.84,74.0,19987,37.0,1,51.0,0,18765,37.0,51.0,0,22786,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3672,37.0,2,,1,71.0,1.0,1.0,0,6.0,22.0,61,,6,2017,6,
15348,19,2,1,0,1,4,0,2.0,0,0,60.0,,,,4559,26.0,0,,0,15676,10.0,,71,0,15744,19.0,2,2,,17566,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,24,2017,1,
61680,98,2,1,0,1,3,0,2.0,0,0,69.0,,,,23982,98.0,0,27.0,0,1529,90.0,,0,0,25331,99.0,2,2,,22754,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,4,2017,12,
40643,40,2,1,0,1,2,0,1.0,28156,6,115.0,2198.0,2.03,110.0,23972,76.0,1,50.0,0,22535,76.0,50.0,0,28164,6761,70.0,2,3,,13548,0,0,,0,0,0,,0,0,0,0,,0,,0,26.0,10.0,10.0,0,5.0,,44,,6,2017,7,
50234,88,0,0,0,0,2,0,2.0,3208,21,53.0,1198.0,1.55,44.0,8458,88.0,0,38.0,67,7987,88.0,38.0,52,3210,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4416,88.0,2,,1,92.0,4.0,4.0,0,6.0,12.0,9,,1,2017,9,
18956,12,2,1,0,1,2,1,2.0,6537,28,138.0,1686.0,1.91,74.0,23087,11.0,1,44.0,0,21688,11.0,44.0,0,6538,547,13.0,2,2,,17856,0,0,,0,0,0,,0,0,0,0,,0,,0,89.0,7.0,7.0,0,6.0,,64,,195,2016,8,
38314,28,2,1,0,1,3,0,2.0,29602,27,124.0,1560.0,2.25,80.0,24493,28.0,0,25.0,0,23025,28.0,52.0,0,29608,21617,19.0,2,2,,944,0,0,,0,0,0,,0,0,0,0,,0,,0,39.0,9.0,9.0,0,4.0,,44,,8,2017,6,
16624,21,0,0,0,0,1,0,2.0,26616,7,31.0,998.0,1.42,49.0,12258,21.0,0,52.0,0,11509,21.0,52.0,0,26623,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1237,21.0,2,,1,324.0,6.0,6.0,2,6.0,9.0,40,,28,2017,1,
19577,28,2,1,0,1,2,0,2.0,8914,19,195.0,1299.0,1.44,44.0,12258,28.0,0,83.0,0,11509,28.0,83.0,0,8916,7056,28.0,2,3,,15749,0,0,,0,0,0,,0,0,0,0,,0,,0,39.0,9.0,9.0,0,4.0,9.0,54,,1,2017,3,16.0
65453,53,2,0,0,1,2,1,1.0,20314,19,160.0,1388.0,1.54,59.0,3897,53.0,1,85.0,0,3675,53.0,85.0,0,20317,12895,53.0,2,3,34.0,14104,0,0,,0,0,0,,0,0,0,0,,0,,0,6.0,6.0,6.0,0,3.0,,44,,51,2017,11,
56632,11,2,1,0,1,5,0,1.0,0,0,28.0,,,,11493,62.0,1,58.0,0,8196,11.0,,0,0,18597,10.0,2,2,,26471,0,0,,0,0,0,,0,0,0,4472,70.0,2,,1,,,,0,,,26,,5,2017,10,
40497,39,2,0,0,1,2,0,2.0,35668,26,59.0,995.0,1.35,50.0,25623,39.0,0,34.0,0,24090,39.0,34.0,0,35675,6174,39.0,2,3,56.0,25224,0,0,,0,0,0,,0,0,0,4499,39.0,2,,1,145.0,11.0,11.0,0,4.0,,44,,4,2017,7,
11039,86,0,0,0,1,2,0,1.0,6660,5,106.0,998.0,1.19,50.0,14437,86.0,0,62.0,0,13555,86.0,62.0,0,6661,6481,,2,3,,26106,0,0,,0,0,0,,0,0,0,0,,0,,0,82.0,2.0,2.0,0,7.0,9.0,40,,7,2017,1,
21783,50,2,0,0,1,3,0,1.0,0,0,27.0,1598.0,,,25163,13.0,1,26.0,0,11259,50.0,,0,0,17646,13.0,2,3,37.0,23140,0,0,,0,0,0,,0,0,0,2670,13.0,2,,1,,,,0,,,26,,10,2017,3,
19501,20,2,1,0,1,2,1,2.0,13029,11,188.0,1910.0,2.03,110.0,12609,26.0,0,28.0,0,11837,26.0,28.0,0,13030,1030,20.0,2,2,,2793,0,0,,0,0,0,,0,0,0,0,,0,,0,23.0,1.0,1.0,4,17.0,,44,,4,2017,2,
49505,71,2,0,0,1,3,0,1.0,5137,4,110.0,1149.0,1.37,56.0,24633,71.0,0,23.0,52,23159,71.0,23.0,31,5139,9303,61.0,2,1,42.0,11380,0,0,,0,0,0,,0,0,0,0,,0,,0,17.0,7.0,7.0,0,12.0,,49,,1,2017,9,8.0
30609,35,0,0,0,0,1,0,2.0,7336,27,58.0,1560.0,2.04,55.0,7296,35.0,0,47.0,0,6896,35.0,47.0,0,7338,0,,0,0,,0,0,0,,0,0,0,,0,0,0,721,35.0,2,,1,34.0,2.0,2.0,0,8.0,16.0,9,,11,2017,5,
62757,40,2,1,0,1,3,0,1.0,33259,25,130.0,1248.0,1.66,55.0,9449,40.0,1,23.0,0,8896,40.0,58.0,0,33266,3367,40.0,2,2,,8729,0,0,,0,0,0,,0,0,0,0,,0,,0,11.0,1.0,1.0,2,5.0,12.0,27,,18,2017,11,17.0
37519,97,2,0,0,1,2,1,2.0,23988,2,129.0,1596.0,1.74,85.0,7992,97.0,1,68.0,0,7541,97.0,68.0,0,23995,25636,90.0,2,3,,12060,0,0,,0,0,0,,0,0,0,2349,97.0,2,,1,107.0,1.0,1.0,0,8.0,20.0,23,,2,2017,6,
18537,10,2,1,0,1,2,0,1.0,20166,14,46.0,1198.0,1.5,51.0,5607,10.0,1,32.0,0,5324,10.0,32.0,0,20168,7584,12.0,2,3,33.0,11990,0,0,,0,0,0,,0,0,0,798,10.0,2,,1,63.0,9.0,9.0,0,10.0,12.0,50,,0,2017,2,14.0
63025,64,3,0,0,0,1,0,1.0,3270,32,43.0,1248.0,1.37,63.0,19256,64.0,0,43.0,0,18074,64.0,43.0,0,3272,0,,0,0,,0,0,0,,0,0,0,,0,0,0,1760,64.0,2,,1,69.0,3.0,3.0,0,9.0,11.0,70,,13,2017,12,
56957,70,2,0,0,1,4,0,1.0,0,0,33.0,1197.0,1.8,,14597,70.0,0,44.0,0,17324,10.0,,17,0,10050,13.0,2,2,,23334,0,0,,0,0,0,,0,0,0,2124,70.0,2,,1,,,,0,,,26,,8,2017,10,
59014,28,2,1,0,1,3,0,2.0,0,23,124.0,3000.0,3.0,254.0,20316,28.0,0,47.0,0,690,28.0,56.0,0,0,12372,25.0,2,1,40.0,18853,0,0,,0,0,0,,0,0,0,0,,0,,0,37.0,11.0,11.0,0,5.0,,44,,14,2017,11,
62085,30,2,1,0,1,2,0,2.0,11115,34,83.0,1197.0,2.18,77.0,3194,30.0,0,53.0,0,3021,30.0,53.0,0,11115,9899,30.0,2,1,,2259,0,0,,0,0,0,,0,0,0,3238,30.0,2,,1,59.0,1.0,1.0,0,9.0,16.0,9,,1,2017,12,8.0
56125,10,2,0,0,1,3,0,2.0,28397,2,101.0,1995.0,2.05,120.0,2603,35.0,1,47.0,70,2440,35.0,47.0,53,28405,9337,10.0,2,3,,23267,0,0,,0,0,0,,0,0,0,0,,0,,0,23.0,1.0,1.0,0,4.0,36.0,44,,2,2017,10,
19110,35,2,1,0,1,2,0,2.0,23917,34,130.0,1595.0,1.87,75.0,16147,39.0,0,52.0,0,15163,39.0,52.0,0,23924,13377,90.0,2,2,,25089,0,0,,0,0,0,,0,0,0,0,,0,,0,95.0,1.0,1.0,0,8.0,15.0,9,,3,2017,2,
15900,21,2,1,0,1,3,0,2.0,20804,28,104.0,1229.0,1.58,59.0,23723,21.0,1,24.0,0,22275,21.0,24.0,0,20808,1042,21.0,2,1,,25860,0,0,,0,0,0,,0,0,0,0,,0,,0,7.0,5.0,5.0,1,11.0,,49,,3,2017,2,
57109,26,0,0,0,0,2,0,2.0,24399,35,54.0,2179.0,2.35,110.0,13597,26.0,0,31.0,75,12770,26.0,31.0,55,24407,0,,0,0,,0,0,0,,0,0,0,,0,0,0,400,26.0,2,,1,70.0,2.0,2.0,0,16.0,41.0,9,,12,2017,10,
64615,13,2,0,0,1,3,1,1.0,1098,16,64.0,1248.0,1.63,70.0,110,50.0,0,27.0,0,24476,50.0,33.0,0,1097,13572,30.0,2,1,,29661,0,0,,0,0,0,,0,0,0,3677,45.0,2,,1,5.0,7.0,7.0,2,12.0,15.0,19,,1,2017,12,18.0
61613,71,2,1,0,1,2,0,1.0,34052,27,181.0,1749.0,1.79,85.0,14433,71.0,1,40.0,0,13553,71.0,40.0,0,34058,5456,71.0,6,3,59.0,26962,0,0,,0,0,0,,0,0,0,0,,0,,0,26.0,10.0,10.0,0,8.0,,44,,10,2017,11,
29671,50,2,1,0,1,2,1,1.0,18147,21,146.0,1198.0,1.57,40.0,20577,50.0,1,37.0,0,19301,50.0,37.0,0,18149,20564,50.0,2,2,,24148,0,0,,0,0,0,,0,0,0,0,,0,,0,48.0,0.0,0.0,0,3.0,,44,,4,2017,5,
62203,94,2,0,0,0,2,1,2.0,31794,2,222.0,1895.0,1.78,77.0,25810,94.0,1,38.0,0,20383,94.0,58.0,0,31800,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,212.0,4.0,4.0,0,4.0,,13,,24,2017,11,
28494,18,0,0,0,0,1,0,2.0,6420,34,60.0,1197.0,1.92,77.0,21948,18.0,0,58.0,0,20583,18.0,58.0,0,6421,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4310,18.0,2,,1,36.0,12.0,12.0,0,11.0,22.0,9,,2,2017,4,
57739,26,2,1,0,1,2,1,2.0,26121,24,140.0,1560.0,1.79,66.0,6462,26.0,1,54.0,0,6139,26.0,54.0,0,26128,17675,26.0,2,2,,4300,0,0,,0,0,0,,0,0,0,0,,0,,0,4.0,8.0,8.0,1,3.0,,44,,131,2017,7,
63319,77,2,1,0,1,2,0,1.0,7294,2,274.0,1596.0,1.69,75.0,3742,77.0,1,42.0,0,3540,77.0,42.0,0,7296,10166,77.0,2,1,,5117,0,0,,0,0,0,,0,0,0,0,,0,,0,57.0,3.0,3.0,2,4.0,22.0,44,,1,2017,12,
19816,82,1,0,0,0,1,0,2.0,29247,18,127.0,2463.0,3.5,73.0,7874,82.0,1,43.0,0,7429,82.0,43.0,0,29253,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,45.0,3.0,3.0,0,4.0,,44,,84,2016,12,
28117,16,2,1,0,1,3,0,2.0,0,0,37.0,,,,4638,16.0,1,40.0,0,7481,10.0,,0,0,5911,48.0,2,3,,27803,0,0,,0,0,0,,0,0,0,51,43.0,2,,1,,,,0,,,26,,8,2017,4,
31397,30,2,1,0,1,3,0,2.0,0,4,92.0,1995.0,2.25,127.0,5344,34.0,1,45.0,0,24080,34.0,71.0,0,0,13478,30.0,2,2,,4977,0,0,,0,0,0,,0,0,0,0,,0,,0,68.0,4.0,4.0,0,10.0,21.0,9,,9,2017,5,
48181,21,2,0,0,1,2,0,2.0,25347,19,119.0,1753.0,1.87,85.0,9760,29.0,0,30.0,0,9188,29.0,30.0,0,25355,26038,35.0,2,2,,6081,0,0,,0,0,0,,0,0,0,4512,21.0,2,,1,0.0,12.0,12.0,1,5.0,16.0,42,,0,2017,9,
61822,98,2,1,0,1,3,0,2.0,0,0,53.0,0.0,,,4436,99.0,0,38.0,0,1529,90.0,,0,0,5715,98.0,2,2,,17160,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,10,2017,11,
47593,28,2,0,0,1,3,1,2.0,34310,11,81.0,1956.0,,118.0,26,10.0,1,,75,25,10.0,,55,34316,25627,26.0,2,3,37.0,26124,0,0,,0,0,0,,0,0,0,3372,29.0,2,,1,57.0,3.0,3.0,1,14.0,37.0,24,,18,2017,8,
31328,36,2,1,2,1,3,0,2.0,23752,19,89.0,1560.0,1.55,66.0,10084,35.0,1,28.0,49,9506,35.0,28.0,48,23759,6514,36.0,1,3,39.0,30355,0,0,,0,0,0,,0,0,0,219,36.0,2,,1,21.0,3.0,3.0,0,9.0,10.0,24,,1,2017,5,
18945,28,2,1,0,1,2,0,2.0,6929,32,59.0,1396.0,1.8,66.0,11944,28.0,1,34.0,0,11212,28.0,34.0,0,6930,5934,28.0,2,2,,17051,0,0,,0,0,0,,0,0,0,0,,0,,0,35.0,1.0,1.0,0,8.0,14.0,51,,3,2017,2,
21658,29,2,1,0,0,1,1,2.0,36672,27,172.0,1997.0,1.85,66.0,4199,29.0,0,58.0,0,2116,29.0,61.0,0,36681,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,52.0,8.0,8.0,0,2.0,,14,,20,2017,2,
17428,32,2,0,0,2,2,1,2.0,27895,10,211.0,2148.0,2.09,85.0,11549,32.0,1,46.0,0,10868,32.0,46.0,0,27903,3601,35.0,0,2,,0,0,684,32.0,1,2,2,,1,1401,0,1587,32.0,2,,1,28.0,8.0,8.0,0,4.0,,44,,2,2017,2,
41600,80,3,0,0,0,1,0,2.0,12133,10,136.0,2148.0,2.14,110.0,19463,37.0,1,44.0,0,18264,37.0,44.0,0,12134,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,171.0,9.0,9.0,0,14.0,35.0,9,,5,2017,7,
17606,84,2,0,0,1,2,0,2.0,23389,18,66.0,996.0,1.25,50.0,11585,84.0,0,45.0,0,10894,84.0,45.0,0,23396,24181,84.0,2,3,,27445,0,0,,0,0,0,,0,0,0,3058,84.0,2,,1,11.0,1.0,1.0,2,3.0,,44,,3,2017,2,
44718,12,2,1,0,1,3,0,2.0,29473,28,94.0,1956.0,2.17,96.0,5148,98.0,0,71.0,0,6311,98.0,71.0,0,29479,3713,98.0,2,2,,6384,0,0,,0,0,0,,0,0,0,0,,0,,0,91.0,5.0,5.0,0,13.0,25.0,66,,5,2017,8,
21048,62,0,0,0,0,2,0,1.0,9818,21,48.0,1199.0,1.64,55.0,10040,62.0,1,27.0,0,5786,60.0,50.0,0,9820,0,,0,0,,0,0,0,,0,0,0,,0,0,0,753,62.0,2,,1,68.0,4.0,4.0,0,11.0,13.0,24,,5,2017,3,
42865,40,2,0,0,1,3,0,1.0,3602,34,145.0,1422.0,1.64,55.0,21260,40.0,0,65.0,12,19952,40.0,65.0,60,3604,25647,40.0,2,3,32.0,27543,0,0,,0,0,0,,0,0,0,0,,0,,0,44.0,4.0,4.0,0,6.0,,44,,34,2017,6,
21001,79,2,1,0,1,2,0,1.0,797,28,121.0,1686.0,1.82,74.0,13305,79.0,0,37.0,0,12493,79.0,37.0,0,797,10569,79.0,2,1,,12525,0,0,,0,0,0,,0,0,0,0,,0,,0,119.0,1.0,1.0,2,8.0,16.0,18,,6,2017,3,
61568,25,2,1,0,1,2,0,2.0,20118,29,99.0,2967.0,2.44,155.0,14660,31.0,1,66.0,0,13766,31.0,66.0,0,20120,6804,31.0,2,1,,26642,0,0,,0,0,0,,0,0,0,0,,0,,0,49.0,11.0,11.0,0,12.0,48.0,70,,16,2017,11,
23915,14,2,0,0,1,3,0,1.0,7670,30,51.0,3000.0,1.65,232.0,17061,13.0,1,29.0,13,16020,13.0,29.0,61,7672,13273,50.0,7,2,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,5.0,7.0,7.0,3,29.0,85.0,3,,14,2017,3,
51620,12,2,1,0,1,3,0,2.0,18885,24,184.0,1124.0,1.4,44.0,8148,99.0,1,23.0,0,4429,99.0,48.0,0,18887,17513,21.0,2,2,,232,0,0,,0,0,0,,0,0,0,0,,0,,0,5.0,7.0,7.0,0,5.0,,44,,670,2015,12,
44569,80,2,1,0,1,2,0,2.0,11531,27,151.0,1560.0,,80.0,23043,82.0,1,73.0,0,21642,82.0,73.0,0,11531,19811,82.0,2,3,,725,0,0,,0,0,0,,0,0,0,0,,0,,0,787.0,5.0,5.0,0,5.0,16.0,51,,2,2017,8,
29791,31,2,0,0,1,3,0,2.0,36545,24,110.0,1560.0,1.73,55.0,15419,35.0,1,47.0,0,12446,35.0,46.0,0,36554,9015,35.0,2,1,55.0,16085,0,0,,0,0,0,,0,0,0,2910,39.0,2,,1,200.0,4.0,4.0,0,8.0,14.0,9,,1,2017,5,
34096,28,2,0,1,1,3,0,2.0,29832,29,219.0,1896.0,1.68,66.0,25860,28.0,1,29.0,46,24315,28.0,29.0,71,29838,22276,32.0,2,1,41.0,25053,0,0,,0,0,0,,0,0,0,0,,0,,0,13.0,11.0,11.0,0,6.0,,44,,7,2017,5,
21170,20,0,0,0,0,2,1,2.0,18328,4,205.0,1870.0,1.74,72.0,11474,91.0,1,55.0,35,10795,91.0,55.0,68,18330,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,68.0,4.0,4.0,0,4.0,,44,,5,2017,3,
30226,40,2,0,0,0,1,0,1.0,0,0,37.0,,,,17099,46.0,1,,0,16054,46.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,387,2016,4,
11742,75,2,1,0,1,2,0,1.0,13630,28,47.0,1364.0,1.93,103.0,10775,78.0,0,61.0,0,10154,78.0,61.0,0,13631,6061,75.0,2,1,,25091,0,0,,0,0,0,,0,0,0,1072,78.0,2,,1,31.0,5.0,5.0,0,12.0,20.0,9,,5,2017,1,
29636,33,2,1,0,0,2,0,2.0,0,0,267.0,,,,5867,33.0,1,,70,19362,12.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,4153,32.0,2,,1,,,,0,,,26,,9,2017,4,
65405,29,2,0,0,0,1,0,2.0,20415,29,93.0,1598.0,1.83,77.0,7798,29.0,1,39.0,0,7354,29.0,39.0,0,20418,0,,0,0,,0,0,0,,0,0,0,,0,0,0,3609,29.0,2,,1,187.0,8.0,8.0,0,9.0,20.0,9,,2,2017,12,
37675,12,2,1,1,3,4,0,2.0,14309,28,145.0,1248.0,1.52,51.0,15126,98.0,1,27.0,0,14200,98.0,27.0,0,14309,14953,98.0,2,3,54.0,29472,0,3313,98.0,2,2,3,54.0,1,1671,0,0,,0,,0,7.0,5.0,5.0,0,5.0,,44,0.0,3,2017,6,
16606,64,2,1,0,1,2,0,1.0,24978,4,202.0,1598.0,1.8,79.0,1933,64.0,0,52.0,0,1815,64.0,52.0,0,24986,12057,71.0,2,3,23.0,29543,0,0,,0,0,0,,0,0,0,0,,0,,0,38.0,10.0,10.0,0,6.0,,64,,1,2017,2,
51445,38,2,1,0,1,3,0,1.0,8902,7,87.0,1248.0,1.51,57.0,15666,38.0,1,26.0,0,9571,50.0,53.0,0,8904,13194,38.0,2,2,,21301,0,0,,0,0,0,,0,0,0,0,,0,,0,6.0,6.0,6.0,1,7.0,9.0,54,,2,2017,9,
46443,12,2,0,0,1,2,0,1.0,34406,18,89.0,996.0,1.25,50.0,4544,12.0,0,66.0,0,4300,12.0,66.0,0,34412,11584,19.0,2,3,,21060,0,0,,0,0,0,,0,0,0,4248,18.0,2,,1,16.0,8.0,8.0,0,6.0,,10,,33,2017,7,
13003,35,2,1,0,1,3,0,2.0,9785,28,34.0,2299.0,3.3,92.0,19429,35.0,1,56.0,0,6004,35.0,58.0,0,9787,25800,35.0,2,1,73.0,28873,0,0,,0,0,0,,0,0,0,0,,0,,0,110.0,10.0,10.0,0,11.0,30.0,9,,2,2017,1,
24728,39,2,1,0,0,2,0,2.0,0,0,261.0,,,,15742,39.0,0,51.0,0,19362,12.0,,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,,0,,0,,,,0,,,26,,161,2016,10,
21457,47,2,0,0,1,2,0,1.0,34431,1,68.0,1590.0,1.87,85.0,8411,48.0,1,56.0,0,7943,48.0,56.0,0,34437,10482,48.0,2,3,47.0,18784,0,0,,0,0,0,,0,0,0,955,47.0,2,,1,44.0,4.0,4.0,0,8.0,18.0,9,,4,2017,3,
14778,49,2,1,0,1,2,0,1.0,9273,21,29.0,1198.0,1.57,44.0,19794,49.0,1,31.0,0,18588,49.0,31.0,0,9275,8649,49.0,2,3,,5425,0,0,,0,0,0,,0,0,0,1284,49.0,2,,1,75.0,9.0,9.0,0,5.0,15.0,42,,4,2017,1,11.0
